   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000     
   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        1315.2143057755857        2402014.6876891390        252791.98759556492        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        3484.2153927742233        280014736.84912866     
   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        1353.8593193165980        2402014.6876891390        252791.98759556492        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        8323.4445718772258        287758826.74128056     
   587115398487.36792        2.8957704290011321E-012   1.4821948508006163E-006   0.0000000000000000        4892628320.7280664        1712419912.2548232        1.8633151364978493E-004   1.3484529387411236E-004   2446314160364.0332        0.0000000000000000        43030666080803.336        1.2843346318728525E-005   53818911528.008736        2.1682533350021849E-004   1.7832076911861243E-004   2.8146219474828298E-018   1354.9342993774112        2402014.6876891390        252791.98759556492        12231570801.820166        1.2865633490601300E-006   6.0525637140470755E-008   53818911528.008736        13200.243788365549        287974241.68302965     
   587115398487.36792        1.9109730836393006E-004   203.19421151244757        0.0000000000000000        4892628320.7280664        1712419912.2548232        632405.23628025700        72922.436727529930        2446314160364.0332        0.0000000000000000        43030666080803.336        4030.9624266213063        53818911528.008736        59461.388522782006        601733.65904610662        9.8992142475956690        5639.2858161712484        2402014.6876891395        252791.98759556501        12231570801.820166        1477.8994059551551        776.25024912871027        53818911528.008736        20328.380406953733        287991511.48280495     
   587115398487.36792        2.0385421400067141E-003   2629.2295754451538        0.0000000000000000        4892628320.7280664        1712419912.2548232        23628608.490607362        1058947.9655278937        2446314160364.0332        0.0000000000000000        43030666080803.336        55576.105945162693        53818911528.008736        806957.20010749949        22657450.569276847        6159.8950414065694        96106.988279855417        2402014.6876891395        252791.98759556501        12231570801.820166        32685.211746526787        47353.341998408403        53818911528.008736        160229.81472654446        288229762.02686632     
   587115398487.36792        4.8721387112884412E-003   7248.3518551132775        0.0000000000000000        4892628320.7280664        1712419912.2548232        115555153.86044286        3119444.8829160323        2446314160364.0332        0.0000000000000000        43030666080803.336        155317.74875679769        53818911528.008736        2245095.0273111840        114185305.75102168        97341.417247714620        313659.23351684643        2402014.6876891395        252791.98759556501        12231570801.820166        107731.00978767812        289929.90481680405        53818911528.008736        868319.29107895808        288802304.50137788     
   587115398487.36792        7.4491794725943554E-003   13350.616952939996        0.0000000000000000        4892628320.7280664        1712419912.2548232        296655820.95965731        6156389.8352319635        2446314160364.0332        0.0000000000000000        43030666080803.336        287130.72519196366        53818911528.008736        4139409.6272326000        308587142.68804348        542357.89870275103        616502.75218652410        2402014.6876891395        252791.98759556501        12231570801.820166        212198.48387740308        858022.31527968752        53818911528.008736        2520055.2520856271        289599305.88650006     
   587115398487.36792        9.4187838467638795E-003   20956.849639444656        0.0000000000000000        4892628320.7280664        1712419912.2548232        570912083.42403269        10282652.495035890        2446314160364.0332        0.0000000000000000        43030666080803.336        451090.83832884982        53818911528.008736        6486393.2326028068        633261818.94579685        1940561.0371966313        998594.95192791696        2402014.6876891395        252791.98759556501        12231570801.820166        344003.20980250713        1851480.2344038305        53818911528.008736        5404894.5161630223        290604867.99114478     
   587115398487.36792        1.0800055143626161E-002   29999.927435875656        0.0000000000000000        4892628320.7280664        1712419912.2548232        938128375.04426765        15462713.249176849        2446314160364.0332        0.0000000000000000        43030666080803.336        645511.95597659412        53818911528.008736        9255227.0724354777        1114855813.6005864        5377502.9572688676        1459187.9500827019        2402014.6876891395        252791.98759556501        12231570801.820166        502887.20148279110        3369076.1075568204        53818911528.008736        9809171.1328634396        291817022.71029234     
