   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000     
   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        1315.2143057755891        2402014.6876891395        252791.98759556498        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        3484.2153927742083        280014732.67658436     
   587115398487.36792        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628320.7280664        1712419912.2548232        0.0000000000000000        0.0000000000000000        2446314160364.0332        0.0000000000000000        43030666080803.336        0.0000000000000000        53818911528.008736        0.0000000000000000        0.0000000000000000        0.0000000000000000        1353.8593193165982        2402014.6876891395        252791.98759556498        12231570801.820166        0.0000000000000000        0.0000000000000000        53818911528.008736        8323.4445718772113        287758822.45333999     
   587115398487.36792        2.8957704290011321E-012   1.4821960669914520E-006   0.0000000000000000        4892628320.7280664        1712419912.2548232        1.8633301610638641E-004   1.3484603403777457E-004   2446314160364.0332        0.0000000000000000        43030666080803.336        1.2843384774897669E-005   53818911528.008736        2.1682589508454018E-004   1.7832220463319799E-004   2.8146688532166543E-018   1354.9342993774294        2402014.6876891395        252791.98759556498        12231570801.820166        1.2865695884464112E-006   6.0526206045919286E-008   53818911528.008736        13200.243788365538        287974237.39187884     
   587115398487.36792        1.9109730836393003E-004   203.19421151240567        0.0000000000000000        4892628320.7280664        1712419912.2548232        632405.23628027702        72922.436727510256        2446314160364.0332        0.0000000000000000        43030666080803.336        4030.9624266213041        53818911528.008736        59461.388522788184        601733.65904613491        9.8992142475769107        5639.2858161625054        2402014.6876891395        252791.98759556501        12231570801.820166        1477.8994059536487        776.25024913034019        53818911528.008736        20328.380406822835        287991507.19137764     
   587115398487.36792        2.0385421400067141E-003   2629.2295754469524        0.0000000000000000        4892628320.7280664        1712419912.2548232        23628608.490603171        1058947.9655291634        2446314160364.0332        0.0000000000000000        43030666080803.336        55576.105945215320        53818911528.008736        806957.20010823838        22657450.569272533        6159.8950414023075        96106.988279902522        2402014.6876891395        252791.98759556501        12231570801.820166        32685.211746543006        47353.341998381235        53818911528.008736        160229.81472632641        288229757.73190790     
   587115398487.36792        4.8721387112884412E-003   7248.3518550384915        0.0000000000000000        4892628320.7280664        1712419912.2548232        115555153.86074062        3119444.8828702355        2446314160364.0332        0.0000000000000000        43030666080803.336        155317.74875459040        53818911528.008736        2245095.0272805425        114185305.75141938        97341.417248946251        313659.23351232690        2402014.6876891395        252791.98759556501        12231570801.820166        107731.00978611945        289929.90481962601        53818911528.008736        868319.29108699947        288802300.19787794     
   587115398487.36792        7.4491794725943554E-003   13350.616952940924        0.0000000000000000        4892628320.7280664        1712419912.2548232        296655820.95978159        6156389.8352324245        2446314160364.0332        0.0000000000000000        43030666080803.336        287130.72519198019        53818911528.008736        4139409.6272331462        308587142.68828410        542357.89870351134        616502.75218631513        2402014.6876891395        252791.98759556501        12231570801.820166        212198.48387733041        858022.31528059137        53818911528.008736        2520055.2520881030        289599301.57113463     
   587115398487.36792        9.4187838467638830E-003   20956.849643358866        0.0000000000000000        4892628320.7280664        1712419912.2548232        570912083.32389474        10282652.497414546        2446314160364.0332        0.0000000000000000        43030666080803.336        451090.83845174767        53818911528.008736        6486393.2341902060        633261818.73864639        1940561.0346759986        998594.95260936848        2402014.6876891395        252791.98759556501        12231570801.820166        344003.21003757726        1851480.2334484230        53818911528.008736        5404894.5133931953        290604863.66258782     
   587115398487.36792        1.0800055143626162E-002   29999.927434189922        0.0000000000000000        4892628320.7280664        1712419912.2548232        938128374.94309282        15462713.248134250        2446314160364.0332        0.0000000000000000        43030666080803.336        645511.95594038814        53818911528.008736        9255227.0719205607        1114855813.3755095        5377502.9543645298        1459187.9500246793        2402014.6876891395        252791.98759556501        12231570801.820166        502887.20146277541        3369076.1067845114        53818911528.008736        9809171.1306243781        291817018.36172771     
