  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.0000000000000000E+000  2.4697624382905641E+000  3.1581426496663227E+000  3.4917248627355981E+000  3.6696947755417226E+000  3.7578677822710009E+000  3.7903810374921156E+000  3.7909169829122669E+000  3.7748546993298024E+000  3.7507052206436886E+000  3.7228324966670243E+000  3.6628930029051570E+000  3.6035877324318535E+000  3.5465370982720485E+000  3.4914244242340557E+000  3.4514685676620491E+000  3.4075684345464921E+000  3.3701575989405228E+000  3.3240902086143174E+000  3.2690425330931698E+000  3.2154664803291770E+000  3.1629333171460483E+000  3.1112853145402024E+000  3.0604553052482362E+000  3.0104131432367445E+000  2.9611471571699308E+000  2.9126567206323957E+000  2.8179126815149518E+000  2.7264330354346051E+000  2.6383859565742878E+000  2.5539522451823133E+000  2.4732634388550072E+000  2.3962699463625921E+000  2.3224051397031182E+000  2.2495966271969747E+000  2.1709858764825767E+000  2.0642644089432962E+000  1.9197865377087671E+000  1.7719108615034733E+000  1.6198874141191788E+000  1.4640733300714481E+000  1.3052653121480520E+000  1.1442250671143404E+000  9.8160969318293778E-001  8.1799302755485637E-001  6.5387577503910277E-001  4.8968632169770843E-001  3.2578409805156000E-001  1.6246951059952860E-001  0.0000000000000000E+000
  0.0000000000000000E+000  2.6850197173550892E+000  3.9573185124455432E+000  4.6596059068323301E+000  5.1190283244444386E+000  5.4437390765475921E+000  5.6824753580093299E+000  5.8612424747159286E+000  5.9955059228899534E+000  6.0952114683512280E+000  6.1671815621753749E+000  6.2437730410436858E+000  6.2581452400068445E+000  6.2328906084375006E+000  6.1854208892098708E+000  6.1271616036720626E+000  6.0318726875091970E+000  5.9366423410132301E+000  5.8151731950244656E+000  5.6755335412723671E+000  5.5497772323196397E+000  5.4368259113588993E+000  5.3500694199870455E+000  5.2884003355900067E+000  5.2356918464142455E+000  5.1865927436589212E+000  5.1392672448684067E+000  5.0476707285437135E+000  4.9584110338142056E+000  4.8693002633405724E+000  4.7736438957491538E+000  4.6488945084398878E+000  4.4686210757541254E+000  4.2708949807687810E+000  4.0566844529349702E+000  3.8286599154173349E+000  3.5890785243547763E+000  3.3397167105147649E+000  3.0820666533010375E+000  2.8174367195690029E+000  2.5469947630618535E+000  2.2717939106623510E+000  1.9927922496139647E+000  1.7108685108581856E+000  1.4268346678667061E+000  1.1414464513891558E+000  8.5541263824559677E-001  5.6940368381341333E-001  2.8406000163771500E-001  0.0000000000000000E+000
  0.0000000000000000E+000  2.3266468134961111E+000  3.6347295868169471E+000  4.5030739763937522E+000  5.0928916822686947E+000  5.5289911054642991E+000  5.8677525412387466E+000  6.1393510844543888E+000  6.3617840666414205E+000  6.5466282511037930E+000  6.7017582770350899E+000  6.9422134911716986E+000  7.1147342076536981E+000  7.2366679353902290E+000  7.3191745519625817E+000  7.3699340057769440E+000  7.3970667903740983E+000  7.3802899919810852E+000  7.3095836642400558E+000  7.1838935172488760E+000  7.0521027408132069E+000  6.9277847967229702E+000  6.8146065506747240E+000  6.7130883455886812E+000  6.6228502848951853E+000  6.5431762364574357E+000  6.4729206424972112E+000  6.3541711581213240E+000  6.2305779290884900E+000  6.0787329173015632E+000  5.8971985667558791E+000  5.6892608467193044E+000  5.4585139638785991E+000  5.2081405925829412E+000  4.9408615422585225E+000  4.6590024640951260E+000  4.3645701813477036E+000  4.0593174601786695E+000  3.7447942297053936E+000  3.4223874058050567E+000  3.0933518941096572E+000  2.7588349335518472E+000  2.4198954445428753E+000  2.0775196310898125E+000  1.7326337680874169E+000  1.3861148665029517E+000  1.0387997312759576E+000  6.9149279428997790E-001  3.4497300640430267E-001  0.0000000000000000E+000
  0.0000000000000000E+000  2.0787855153729340E+000  3.1142053165233561E+000  3.9427579972601832E+000  4.5495983345178939E+000  5.0016147453099675E+000  5.3559171787379052E+000  5.6430665375104514E+000  5.8812893523436589E+000  6.0823106020522175E+000  6.2541072192794758E+000  6.5298022336087271E+000  6.7402200629583175E+000  6.9029405741521765E+000  7.0292274001415587E+000  7.1267155637357025E+000  7.2295523233313945E+000  7.2921944371302754E+000  7.3262789111655042E+000  7.3079678895309952E+000  7.2412231350374503E+000  7.1430447506809918E+000  7.0313214890048954E+000  6.9205162933002811E+000  6.8168923831226280E+000  6.7207147542866270E+000  6.6300165659698758E+000  6.4576264456885522E+000  6.2813662264021728E+000  6.0916461934132462E+000  5.8846226326099140E+000  5.6597168200035259E+000  5.4178261146628763E+000  5.1604047348237545E+000  4.8890502348678382E+000  4.6053316755292970E+000  4.3107260328648609E+000  4.0066015281004921E+000  3.6942204225497504E+000  3.3747490998683913E+000  3.0492701233847654E+000  2.7187940515330395E+000  2.3842701865707627E+000  2.0465960464500417E+000  1.7066256075632271E+000  1.3651764610632382E+000  1.0230360479245522E+000  6.8096713005683029E-001  3.3971263612247138E-001  0.0000000000000000E+000
  0.0000000000000000E+000  1.7610696305982623E+000  2.5447671621885370E+000  3.1335026077494783E+000  3.6379701507221132E+000  4.0558373801087066E+000  4.3822173824333737E+000  4.6458907135788339E+000  4.8640065113171884E+000  5.0475874513846533E+000  5.2041270082363305E+000  5.4546510580057888E+000  5.6454568488420858E+000  5.7930224128988757E+000  5.9079022153164802E+000  5.9972505359691386E+000  6.0934204841910953E+000  6.1552042162318434E+000  6.1964996926717024E+000  6.1990206520086790E+000  6.1621659816751118E+000  6.0958262528010234E+000  6.0070194287074639E+000  5.9016929828634916E+000  5.7866649723211960E+000  5.6707360257901351E+000  5.5612888806754217E+000  5.3682647975597488E+000  5.1885447773919902E+000  5.0076157288919489E+000  4.8193309624957692E+000  4.6215221636769428E+000  4.4137329107485925E+000  4.1962569241176482E+000  3.9697202895511752E+000  3.7348895110877445E+000  3.4925794097318761E+000  3.2436082089993037E+000  2.9887760984084215E+000  2.7288558675967396E+000  2.4645898360243321E+000  2.1966900484281635E+000  1.9258401103386333E+000  1.6526977822519593E+000  1.3778978557105812E+000  1.1020550582533595E+000  8.2576685891633606E-001  5.4961611542960576E-001  2.7417354240553554E-001  0.0000000000000000E+000
  0.0000000000000000E+000  1.4052768375309768E+000  1.9490626561327027E+000  2.3238395425823279E+000  2.6270807000743881E+000  2.8904668022068263E+000  3.1278749299888209E+000  3.3464234924889755E+000  3.5273248640970376E+000  3.6770823533914085E+000  3.8025634012501941E+000  3.9976024671568871E+000  4.1398211806742706E+000  4.2441897836336961E+000  4.3202552900033142E+000  4.3744657183673992E+000  4.4237749985243484E+000  4.4446204056535432E+000  4.4392294423544509E+000  4.3943424523613697E+000  4.3205798494152514E+000  4.2266503485238545E+000  4.1184475374142107E+000  4.0001688911595483E+000  3.8750424815789590E+000  3.7460399104694404E+000  3.6169597915139917E+000  3.3824831233656623E+000  3.2063028650786847E+000  3.0627090095647032E+000  2.9302662255273946E+000  2.7994979021638473E+000  2.6666058083658193E+000  2.5301834473824423E+000  2.3898341468943074E+000  2.2455964668977644E+000  2.0977003292718384E+000  1.9464602181695387E+000  1.7922266721184996E+000  1.6353634484721977E+000  1.4762364795771110E+000  1.3152085008822820E+000  1.1526365361690991E+000  9.8887088240908017E-001  8.2425490631987819E-001  6.5912528674962323E-001  4.9381249956644280E-001  3.2864142769494614E-001  1.6393202630136944E-001  0.0000000000000000E+000
  0.0000000000000000E+000  1.0620274329158286E+000  1.4102370843436740E+000  1.6198752610746816E+000  1.7720834869405637E+000  1.8933501415383291E+000  1.9953391074024396E+000  2.0840506223890229E+000  2.1628641133847393E+000  2.2337865229391034E+000  2.2980414500161639E+000  2.4089757964487077E+000  2.4988990440404812E+000  2.5587215775457377E+000  2.5935677626003950E+000  2.6092605454100064E+000  2.6049413573141491E+000  2.5762798511344416E+000  2.5101699371190809E+000  2.3965446237249761E+000  2.2610601927617053E+000  2.1119726089523549E+000  1.9550507931790120E+000  1.7945094198492189E+000  1.6335428441767945E+000  1.4746790625030783E+000  1.3200920194305319E+000  1.0299471692350566E+000  8.0688439657327915E-001  6.7886559489575182E-001  6.0578570830518552E-001  5.5748081376096104E-001  5.2033378202519431E-001  4.8817912257085394E-001  4.5813125367521468E-001  4.2882070240920128E-001  3.9960337529588208E-001  3.7018937097873722E-001  3.4046383199397323E-001  3.1039902322484897E-001  2.8001070359080593E-001  2.4933629888342715E-001  2.1842390964206218E-001  1.8732674716536837E-001  1.5610030916451953E-001  1.2480094834622291E-001  9.3485154353300029E-002  6.2209203304389796E-002  3.1028997156029661E-002  0.0000000000000000E+000
  0.0000000000000000E+000  7.1054698610616851E-001  9.2187943312217868E-001  1.0362233300460653E+000  1.1102000801950525E+000  1.1623587629609882E+000  1.2009724510889115E+000  1.2304073314564634E+000  1.2532283463529970E+000  1.2710583529574289E+000  1.2850129426841284E+000  1.3037481774798674E+000  1.3121750388870004E+000  1.3109118524244476E+000  1.2996874044315494E+000  1.2777351984375602E+000  1.2221720677406098E+000  1.1357343251900760E+000  9.9215682451445042E-001  7.9175615317659409E-001  5.7806835164804204E-001  3.5760601730411595E-001  1.3505200435787795E-001 -8.6001830790335965E-002 -3.0265189682523308E-001 -5.1245070063636100E-001 -7.1325794208174198E-001 -1.0839135542126170E+000 -1.3940660025447986E+000 -1.6025187267625010E+000 -1.6683442133390238E+000 -1.6558035860441325E+000 -1.6071583878138735E+000 -1.5396182905962805E+000 -1.4611758050237855E+000 -1.3759722601372790E+000 -1.2863111727345147E+000 -1.1935455438958213E+000 -1.0985136047192403E+000 -1.0017673086518661E+000 -9.0369683279453683E-001 -8.0459993857453116E-001 -7.0472111210852650E-001 -6.0427381775526723E-001 -5.0345320918302183E-001 -4.0244341427817987E-001 -3.0142172517008464E-001 -2.0056102246243471E-001 -1.0003119561263801E-001  0.0000000000000000E+000
  0.0000000000000000E+000  4.5183900056753012E-001  5.7786864868201671E-001  6.4099178647700139E-001  6.7810644661332309E-001  7.0125966555431862E-001  7.1579992235477963E-001  7.2453219224966259E-001  7.2909026850412628E-001  7.3049586615750950E-001  7.2942010180503092E-001  7.2139214103372151E-001  7.0734129952329550E-001  6.8813682848502644E-001  6.6346246765286798E-001  6.3247819566912433E-001  5.7232532307051553E-001  4.9268512336265002E-001  3.4958372092714413E-001  9.7951123849519955E-002 -2.0126252456442476E-001 -5.0230069134994526E-001 -8.0053474583534423E-001 -1.0926911384188909E+000 -1.3762708736934068E+000 -1.6492387749743549E+000 -1.9098475742184402E+000 -2.3909029973720473E+000 -2.8043835416032601E+000 -3.1366700734032302E+000 -3.3586766769300200E+000 -3.3843877157692392E+000 -3.2977738138512547E+000 -3.1652344737419758E+000 -3.0079043499595226E+000 -2.8352157252135526E+000 -2.6522599248355037E+000 -2.4620874781213393E+000 -2.2666584004722012E+000 -2.0673061467115930E+000 -1.8649883736003980E+000 -1.6604312607739335E+000 -1.4542158935887297E+000 -1.2468312692184267E+000 -1.0387073553977246E+000 -8.3023594532563516E-001 -6.2178393951401145E-001 -4.1370189619457726E-001 -2.0632963025423684E-001  0.0000000000000000E+000
  0.0000000000000000E+000  5.7365871813997327E-001  7.4519336252299340E-001  8.3614183151529442E-001  8.9214829126758854E-001  9.2837154322985849E-001  9.5168149748133346E-001  9.6576039427567428E-001  9.7279776737884249E-001  9.7418675856985149E-001  9.7085352525119151E-001  9.5212438306958025E-001  9.1993525822872912E-001  8.7557899070894707E-001  8.1940685418720882E-001  7.5120580736697729E-001  6.2515061891113721E-001  4.6837500382007990E-001  2.1831141671646220E-001 -1.0802204036331940E-001 -4.3972829912710198E-001 -7.7070339717041736E-001 -1.0969528046672374E+000 -1.4156930286689309E+000 -1.7248648608721704E+000 -2.0228565127240916E+000 -2.3083354828329048E+000 -2.8394536505275529E+000 -3.3071919136998380E+000 -3.7027073888908011E+000 -4.0144598978616637E+000 -4.2200945044415148E+000 -4.2121515111646151E+000 -4.0762134616215091E+000 -3.8923471592243488E+000 -3.6809171662500222E+000 -3.4514404421150493E+000 -3.2094042814703601E+000 -2.9583133203442564E+000 -2.7005561837012260E+000 -2.4378438549587003E+000 -2.1714563170687566E+000 -1.9023911595806582E+000 -1.6314573114405422E+000 -1.3593360542925352E+000 -1.0866216540913460E+000 -8.1384892426288202E-001 -5.4151227040174466E-001 -2.7007916099270396E-001  0.0000000000000000E+000
  0.0000000000000000E+000  8.3115518948620548E-001  1.0790128323093142E+000  1.2135485305113516E+000  1.3004583414039310E+000  1.3609892890285529E+000  1.4043878663489788E+000  1.4353427402085759E+000  1.4564497312690334E+000  1.4692202350813437E+000  1.4745560073729276E+000  1.4645585722880159E+000  1.4289063374567306E+000  1.3681617780538764E+000  1.2823894236351308E+000  1.1716061314416502E+000  9.7772403027248533E-001  7.7064334475555685E-001  4.8327853157055556E-001  1.1862557464169242E-001 -2.4210627537426005E-001 -5.9380804879521265E-001 -9.3381638484201734E-001 -1.2607314437515544E+000 -1.5737930170370817E+000 -1.8725486820259896E+000 -2.1566752196282888E+000 -2.6812265857947901E+000 -3.1432164958353872E+000 -3.5387283518235431E+000 -3.8617667752272165E+000 -4.1020684971954218E+000 -4.2336862887285429E+000 -4.1462441648274453E+000 -3.9826470486775700E+000 -3.7819598110849020E+000 -3.5573949320682017E+000 -3.3161247642515583E+000 -3.0626893134114326E+000 -2.8002077891653530E+000 -2.5309417790237676E+000 -2.2565991083114434E+000 -1.9785142838206018E+000 -1.6977629824917639E+000 -1.4152382471972527E+000 -1.1317030595610893E+000 -8.4782769249163170E-001 -5.6421697445951791E-001 -2.8143077997956450E-001  0.0000000000000000E+000
  0.0000000000000000E+000  7.8740190123365750E-001  1.0057604024978624E+000  1.1177647578057948E+000  1.1867851942396310E+000  1.2330888766861510E+000  1.2655357766358855E+000  1.2887253677396793E+000  1.3053238580361226E+000  1.3170007616289221E+000  1.3248627826619479E+000  1.3318438684588039E+000  1.3303982908092493E+000  1.3226925603836432E+000  1.3100142048054579E+000  1.2931402480096774E+000  1.2608110807990767E+000  1.2204024947816114E+000  1.1515905783294398E+000  1.0041447875454048E+000  7.3074766795289769E-001  3.3737212694070112E-001 -4.5696477438855423E-002 -4.1392085649188148E-001 -7.6324858804640239E-001 -1.0906672945300759E+000 -1.3946906701735877E+000 -1.9326426063366935E+000 -2.3858130028852718E+000 -2.7635562957762909E+000 -3.0706400521285562E+000 -3.3065281200769090E+000 -3.4625929661606949E+000 -3.4618158705028326E+000 -3.3428332784864763E+000 -3.1860551208359760E+000 -3.0053242616585725E+000 -2.8078311586968199E+000 -2.5980561655321566E+000 -2.3790607266458377E+000 -2.1530647193035874E+000 -1.9217501006261306E+000 -1.6864376804558372E+000 -1.4481975241494069E+000 -1.2079216113132916E+000 -9.6637370185465366E-001 -7.2422482882959183E-001 -4.8207945306818678E-001 -2.4049544747485907E-001  0.0000000000000000E+000
  0.0000000000000000E+000  8.1445865530386685E-001  1.0399848688263542E+000  1.1569867614930336E+000  1.2305849568574112E+000  1.2814476760755316E+000  1.3185585171632965E+000  1.3465611126843966E+000  1.3681389390485157E+000  1.3849690323911630E+000  1.3981622493569985E+000  1.4163540737988478E+000  1.4268797344284436E+000  1.4319590689694373E+000  1.4329601509491257E+000  1.4307769562345263E+000  1.4227649147331440E+000  1.4103040627601422E+000  1.3881425797925226E+000  1.3531751236325871E+000  1.3113053660431178E+000  1.2628910854489244E+000  1.2074518682341084E+000  1.1430357161277604E+000  1.0624680020089294E+000  8.7965163228078280E-001  5.2012340353618858E-001 -1.6104024554119986E-001 -7.5832800561763580E-001 -1.2538001155959615E+000 -1.6414609990662923E+000 -1.9260794331745028E+000 -2.1170868449191484E+000 -2.2182501096459486E+000 -2.1670055524165126E+000 -2.0734599724036356E+000 -1.9599031925663426E+000 -1.8335859402922590E+000 -1.6982857203937847E+000 -1.5563605167344567E+000 -1.4094363176699642E+000 -1.2587101007970360E+000 -1.1051071275503912E+000 -9.4937176263146994E-001 -7.9212388077203999E-001 -6.3389583867431731E-001 -4.7515779165558913E-001 -3.1633573119414449E-001 -1.5782486511210150E-001  0.0000000000000000E+000
  0.0000000000000000E+000  1.1390953268016843E+000  1.4705646562168913E+000  1.6496765161335540E+000  1.7669038509913806E+000  1.8513588078294725E+000  1.9158313854427107E+000  1.9669906285817196E+000  2.0087189849684326E+000  2.0434584527368491E+000  2.0728359501782876E+000  2.1195125913734376E+000  2.1549117718991919E+000  2.1823544352440702E+000  2.2039058108857801E+000  2.2209281273989721E+000  2.2398791127087394E+000  2.2528529218822997E+000  2.2630779198013520E+000  2.2672903635819357E+000  2.2642514395922531E+000  2.2553388414619953E+000  2.2413175053869434E+000  2.2224983909759684E+000  2.1987199064577738E+000  2.1690210969590287E+000  2.1299262353722641E+000  1.6549040393953895E+000  1.1636872147655977E+000  7.0090207322645914E-001  2.8985081667460699E-001 -5.6121108451634996E-002 -3.3057607330436556E-001 -5.3279278896408055E-001 -6.5978068891783126E-001 -6.7441737594435625E-001 -6.4809608177081102E-001 -6.0885678863994053E-001 -5.6403034530988350E-001 -5.1624835451673923E-001 -4.6670383221554634E-001 -4.1603870158822159E-001 -3.6464373478855017E-001 -3.1277971449828096E-001 -2.6063423203043778E-001 -2.0835153311797677E-001 -1.5604950672510509E-001 -1.0382988671019204E-001 -5.1784619429592976E-002  0.0000000000000000E+000
